,Owner,total_capacity,num_countries,avg_iso14001,avg_iso50001,avg_responsible,centroid_lat,centroid_lon,env_score
717,Shandong IRON&STEEL Group Rizhao Co Ltd,0.0,1,1.0,1.0,0.0,35.188969,119.383723,0.6666666666666666
718,Shandong Iron & Steel Group Yongfeng Lingang Corp,0.0,1,1.0,1.0,0.0,35.137061,119.068319,0.6666666666666666
719,Shandong Iron Steel Group Yongfeng Zibo Co Ltd,0.0,1,1.0,1.0,0.0,36.906036,118.111833,0.6666666666666666
720,Shandong Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,36.0881105,117.839203,0.6666666666666666
721,Shandong Laigang Yongfeng Steel Corp,0.0,1,1.0,1.0,0.0,36.7993,116.8026,0.6666666666666666
722,Shandong Longsheng Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,36.891189,118.187041,0.6666666666666666
723,Shandong Luli Steel Co Ltd,0.0,1,1.0,1.0,0.0,36.970875,118.955444,0.6666666666666666
724,Shandong Minyuan Steel & Iron Co Ltd,0.0,1,1.0,1.0,0.0,36.728409,117.426582,0.6666666666666666
725,Shandong Shouguang Juneng SPECIAL Steel Co Ltd,0.0,1,1.0,1.0,0.0,36.939125,118.785598,0.6666666666666666
726,Shandong Taishan Steel Group Co Ltd,0.0,1,1.0,1.0,0.0,36.22141,117.627728,0.6666666666666666
727,Shandong Xinhua Special Steel Group Co Ltd,0.0,1,1.0,1.0,0.0,36.256175,116.179833,0.6666666666666666
728,Shangang Group Hanzhong Iron & Steel Co Ltd,0.0,1,1.0,1.0,0.0,33.133192,106.671859,0.6666666666666666
729,Shanghai Meishan Iron & Steel Co Ltd,0.0,1,1.0,1.0,0.0,31.902969,118.61667,0.6666666666666666
730,Shanxi Changxin Industry Co Ltd,0.0,1,1.0,1.0,0.0,36.326589,113.117181,0.6666666666666666
731,Shanxi Dongfang Hengliu Precision Casting Co,0.0,1,1.0,1.0,0.0,36.080051,111.647754,0.6666666666666666
732,Shanxi Gaoyi Steel Co Ltd,0.0,1,1.0,1.0,0.0,35.586841,111.258436,0.6666666666666666
733,Shanxi HONGDA Iron and Steel Group Co Ltd,1300.0,1,1.0,1.0,0.0,35.701895,110.786826,0.6666666666666666
734,Shanxi HUAQIANG Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,35.670848,111.378887,0.6666666666666666
735,Shanxi Jianlong Industrial Co Ltd,0.0,1,1.0,1.0,0.0,35.417405,111.303919,0.6666666666666666
736,Shanxi Jinnan Iron and Steel Group Co Ltd,0.0,1,1.0,1.0,0.0,35.678541,111.51465,0.6666666666666666
737,Shanxi Liheng Iron and Steel Co Ltd,3700.0,1,1.0,1.0,0.0,35.701541,111.42671,0.6666666666666666
738,Shanxi Meijin Iron and Steel Co Ltd,1200.0,1,1.0,1.0,0.0,38.155327,112.4594385,0.6666666666666666
739,Shanxi Taigang Stainless Steel Co Ltd,0.0,1,1.0,1.0,0.0,37.931488,112.539321,0.6666666666666666
740,Shanxi Tongde Xinghua Special Steel Co Ltd,0.0,1,1.0,1.0,0.0,40.183517,113.305462,0.6666666666666666
741,Shanxi Xintai Iron & Steel Co Ltd,0.0,1,1.0,1.0,0.0,37.075017,111.985148,0.6666666666666666
742,Shanxi Zhongsheng Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,35.727776,111.330122,0.6666666666666666
743,Shanxi Zhongyang Iron & Steel Co Ltd,1000.0,1,1.0,1.0,0.0,37.370796,111.161118,0.6666666666666666
744,Shengli Vietnam Special Steel Co Ltd,0.0,1,1.0,1.0,0.0,20.652657,106.440208,0.6666666666666666
745,Shiheng SPECIAL Steel Group Co Ltd,1000.0,1,1.0,1.0,0.0,36.229201,116.533981,0.6666666666666666
746,Shijiazhuang Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,38.067871499999995,114.2967005,0.6666666666666666
747,Shiu Wing Steel Ltd,0.0,1,1.0,1.0,0.0,22.369498,113.926095,0.6666666666666666
748,Shiyan Fuyan Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,32.650367,110.654794,0.6666666666666666
749,Shougang Changzhi IRON& Steel Co Ltd,0.0,1,1.0,1.0,0.0,36.356404,113.060809,0.6666666666666666
750,Shougang Guiyang SPECIAL Steel Co Ltd,0.0,1,1.0,1.0,0.0,26.873592,106.73215,0.6666666666666666
751,Shougang Jingtang United Iron & Steel Co Ltd,0.0,1,1.0,1.0,0.0,38.953664,118.50339,0.6666666666666666
752,Shougang Shuicheng Iron & Steel (Group) Co Ltd,0.0,1,1.0,1.0,0.0,26.595229,104.877413,0.6666666666666666
753,Shri Bajrang Power and Ispat Ltd,2900.0,1,1.0,1.0,0.0,21.48619,81.771697,0.6666666666666666
754,Shyam Metalics and Energy Ltd,7110.0,1,1.0,1.0,0.0,22.6870465,85.5822505,0.6666666666666666
755,Shyam Steel Industries Ltd,2792.0,1,1.0,1.0,0.0,23.590212,86.724603,0.6666666666666666
756,Shyam Steel Manufacturing Ltd,0.0,1,1.0,1.0,0.0,23.564157,87.089552,0.6666666666666666
757,Shyeh Sheng Fuat Steel & Iron Works Co Ltd,0.0,1,1.0,1.0,0.0,22.559391,120.3656132,0.6666666666666666
758,Siam Yamato Steel Co Ltd,0.0,1,1.0,1.0,0.0,12.69077,101.12935250000001,0.6666666666666666
759,Sichuan Dazhou Iron & Steel Group Co Ltd,6400.0,1,1.0,1.0,0.0,31.18945,107.453099,0.6666666666666666
760,"Sichuan De Sheng Group, Vanadium and Titanium Co Ltd",2800.0,1,1.0,1.0,0.0,29.39798,103.542532,0.6666666666666666
761,Sichuan Gangchen Stainless Steel Co Ltd,0.0,1,1.0,1.0,0.0,29.501044,103.607365,0.6666666666666666
762,Sichuan Shehong Chuanzhong Construction Materials Co Ltd,0.0,1,1.0,1.0,0.0,30.830726,105.367695,0.6666666666666666
763,Sichuan Shengquan Iron and Steel Group Co Ltd,0.0,1,1.0,1.0,0.0,31.255961,104.190612,0.6666666666666666
764,Sichuan Ya'an Anshan Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,30.059133,102.625907,0.6666666666666666
765,Sidenor Aceros Especiales SLU,0.0,1,1.0,1.0,0.0,43.227282,-2.884676,0.6666666666666666
766,Sidenor Steel Industry SA,0.0,1,1.0,1.0,0.0,40.704458,22.816542,0.6666666666666666
767,Siderca SAIC,0.0,1,1.0,1.0,0.0,-34.152554,-58.977388,0.6666666666666666
768,Siderpotenza SpA,0.0,1,1.0,1.0,0.0,40.639356,15.827842,0.6666666666666666
769,Siderurgica Norte Brasil SA,83.0,1,1.0,1.0,0.0,-5.414287,-49.081305,0.6666666666666666
770,Siderurgica Sevillana SA,0.0,1,1.0,1.0,0.0,37.362968,-5.886865,0.6666666666666666
771,Siderurgica del Orinoco Alfredo Maneiro CA,1825.0,1,1.0,1.0,0.0,8.259073,-62.841126,0.6666666666666666
772,Sin Yuan Steel LLP,0.0,1,1.0,1.0,0.0,42.272259,69.7261,0.6666666666666666
773,Sinosteel Corp Ltd,0.0,1,1.0,1.0,0.0,0.461697,37.991283,0.6666666666666666
774,Sipar Aceros SA,0.0,1,1.0,1.0,0.0,-32.9912336,-60.7588733,0.6666666666666666
775,Sirjan Jahan Steel Co,0.0,1,1.0,1.0,0.0,29.13806,55.375073,0.6666666666666666
776,Societe des Aciers d'Armature pour le Beton SAS,0.0,1,1.0,1.0,0.0,48.611482,6.111864,0.6666666666666666
777,Sohar Steel LLC,0.0,1,1.0,1.0,0.0,24.499869,56.599111,0.6666666666666666
778,Solb Steel Co,0.0,1,1.0,1.0,0.0,17.298475,42.352338,0.6666666666666666
779,Sonangol EP; Tosyali Iron and Steel Angola SA,4100.0,1,1.0,1.0,0.0,-15.263743,16.065494,0.6666666666666666
780,Southern Steel Bhd,0.0,1,1.0,1.0,0.0,5.399453,100.382177,0.6666666666666666
781,Sovel SA,0.0,1,1.0,1.0,0.0,39.169632,22.840216,0.6666666666666666
782,Stahl Gerlafingen AG,0.0,1,1.0,1.0,0.0,47.171958,7.562287,0.6666666666666666
783,Stahlwerk Thueringen GmbH,0.0,1,1.0,1.0,0.0,50.654574,11.43745,0.6666666666666666
784,Star Infrastructure Development Corp,0.0,1,1.0,1.0,0.0,22.774191,91.574601,0.6666666666666666
785,State Company for Iron and Steel (Iraq),0.0,1,1.0,1.0,0.0,30.2471634,47.832418,0.6666666666666666
786,StavStal' LLC,0.0,1,1.0,1.0,0.0,44.688323,41.927331,0.6666666666666666
787,Steel Authority of India Ltd,43591.0,1,1.0,1.0,0.0,22.589948714285715,85.77519842857143,0.6666666666666666
788,Steel Dynamics Inc,0.0,1,1.0,1.0,0.0,36.856681333333334,-87.13497016666668,0.6666666666666666
789,SteelAsia Manufacturing Corp,0.0,1,1.0,1.0,0.0,13.440132084864857,121.69967137300748,0.6666666666666666
790,Stegra AB,0.0,2,1.0,1.0,0.0,53.134544500000004,9.00497,0.6666666666666666
791,Sterling Steel Co LLC,0.0,1,1.0,1.0,0.0,41.785971,-89.710947,0.6666666666666666
792,Stomana Industry AD,0.0,1,1.0,1.0,0.0,42.595629,23.093095,0.6666666666666666
793,Stoylenskiy Gorno-Obogatitel'nyi Kombinat JSC,0.0,1,1.0,1.0,0.0,51.243964,37.783498,0.6666666666666666
794,Suez Steel Company SAE,0.0,1,1.0,1.0,0.0,29.923176,32.466587,0.6666666666666666
795,Sulb Company BSCC,12000.0,1,1.0,1.0,0.0,26.198152,50.679893,0.6666666666666666
796,Sun Metal Casting LLC,0.0,1,1.0,1.0,0.0,22.632992,59.416971,0.6666666666666666
797,Sunflag Iron and Steel Co Ltd,364.0,1,1.0,1.0,0.0,21.232929,79.632398,0.6666666666666666
798,Surjagad Ispat Pvt Ltd,1200.0,1,1.0,1.0,0.0,19.487201,79.968551,0.6666666666666666
799,Swadesh Metallics Pvt Ltd,1000.0,1,1.0,1.0,0.0,21.625706,81.705254,0.6666666666666666
800,Swiss Steel Holding AG,0.0,1,1.0,1.0,0.0,47.308055,7.873594,0.6666666666666666
801,Sıddık Kardeşler Haddecilik Sanayi Ticaret LŞ,0.0,1,1.0,1.0,0.0,40.800833,29.512008,0.6666666666666666
802,TANG Shan Iron and Steel Group Co Ltd,0.0,1,1.0,1.0,0.0,39.648587,118.212487,0.6666666666666666
803,TRINECKÉ ZELEZÁRNY AS,700.0,1,1.0,1.0,0.0,49.689053,18.654557,0.6666666666666666
804,TT Iron Steel Company Ltd,0.0,1,1.0,1.0,0.0,10.403605,-61.482939,0.6666666666666666
805,TY Steel Co Ltd,0.0,1,1.0,1.0,0.0,12.857307,101.21314,0.6666666666666666
806,Taganrogskiy Metallurgicheskiy Zavod JSC,0.0,1,1.0,1.0,0.0,47.241557,38.928584,0.6666666666666666
807,Talleres y Aceros SA de CV,0.0,1,1.0,1.0,0.0,18.869272,-97.047263,0.6666666666666666
808,Tangshan Chunxing Special Steel Co Ltd,0.0,1,1.0,1.0,0.0,39.676326,118.427914,0.6666666666666666
809,Tangshan DELONG Steel Co Ltd,0.0,1,1.0,1.0,0.0,39.19256,118.899533,0.6666666666666666
810,Tangshan Donghai Iron and Steel Group Co Ltd,0.0,1,1.0,1.0,0.0,39.748373,118.624794,0.6666666666666666
811,Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,0.0,1,1.0,1.0,0.0,39.468366,118.256774,0.6666666666666666
812,Tangshan Fengnan District Jing'an Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,39.600956,118.358726,0.6666666666666666
813,Tangshan GUOYI SPECIAL Steel Co Ltd,0.0,1,1.0,1.0,0.0,39.659153,118.411488,0.6666666666666666
814,Tangshan Ganglu Iron & Steel Co Ltd,6451.0,1,1.0,1.0,0.0,40.183913,118.073913,0.6666666666666666
815,Tangshan Guotang Steel Co Ltd,7710.0,1,1.0,1.0,0.0,39.293147,119.046972,0.6666666666666666
816,Tangshan Heavy Plate Co Ltd,0.0,1,1.0,1.0,0.0,39.268452,119.024819,0.6666666666666666
817,Tangshan Jianlong Steel SPECIAL Steel Co Ltd,0.0,1,1.0,1.0,0.0,40.167686,117.964004,0.6666666666666666
818,Tangshan Jinma Iron & Steel Group Co Ltd,0.0,1,1.0,1.0,0.0,39.700499,118.456775,0.6666666666666666
819,Tangshan RUIFENG Steel and Iron (GROUP) Co Ltd,9300.0,1,1.0,1.0,0.0,39.497472,118.272056,0.6666666666666666
820,Tangshan Songting IRON&STEEL Co Ltd,0.0,1,1.0,1.0,0.0,39.938866,118.576678,0.6666666666666666
821,Tangshan Stainless Steel Co Ltd,0.0,1,1.0,1.0,0.0,39.445598000000004,118.448707,0.6666666666666666
822,Tangshan Wenfeng Special Steel Co Ltd,0.0,1,1.0,1.0,0.0,39.146541,118.432261,0.6666666666666666
823,Tangshan Xinbaotai Iron & Steel Co Ltd,0.0,1,1.0,1.0,0.0,39.861425,118.03667,0.6666666666666666
824,Tangshan Xinglong Steel Co Ltd,0.0,1,1.0,1.0,0.0,39.847612,118.348448,0.6666666666666666
825,Tangshan Yutian Jinzhou Industry Co Ltd,0.0,1,1.0,1.0,0.0,39.967373,117.857659,0.6666666666666666
826,Tangshan Zhengfeng Steel Co Ltd,0.0,1,1.0,1.0,0.0,39.85271,118.181279,0.6666666666666666
827,Tanshan Iron and Steel,0.0,1,1.0,1.0,0.0,40.67524,129.201745,0.6666666666666666
828,Tata Metaliks Ltd,233.0,1,1.0,1.0,0.0,22.385611,87.287179,0.6666666666666666
829,Tata Steel (Thailand) PCL,0.0,1,1.0,1.0,0.0,12.864989999999999,101.118098,0.6666666666666666
830,Tata Steel BSL Ltd,10687.0,1,1.0,1.0,1.0,20.796053,85.260382,1.0
831,Tata Steel Ijmuiden BV,11400.0,1,1.0,1.0,0.0,52.484118,4.615584,0.6666666666666666
832,Tata Steel Long Products Ltd,2700.0,1,1.0,1.0,0.0,22.812895,86.084022,0.6666666666666666
833,Tata Steel Ltd,20400.0,2,1.0,1.0,0.5,19.0031595,87.975658,0.8333333333333334
834,Tata Steel UK Ltd,0.0,1,1.0,1.0,0.0,51.577368,-3.783013,0.6666666666666666
835,Tekhnologicheskiye Investitsii LLC,0.0,1,1.0,1.0,0.0,47.982276,37.810634,0.6666666666666666
836,Tembo Steels Uganda Ltd,0.0,1,1.0,1.0,0.0,0.611975,33.457629,0.6666666666666666
837,Ternium Argentina SA,2520.0,1,1.0,1.0,0.0,-33.37365,-60.138697,0.6666666666666666
838,Ternium Brasil Ltda,7500.0,1,1.0,1.0,0.0,-22.912549,-43.741614,0.6666666666666666
839,Ternium México SA de CV,0.0,1,1.0,1.0,0.0,24.09394525,-99.7053975,0.6666666666666666
840,Thai Nguyen Iron And Steel JSC,250.0,1,1.0,1.0,0.0,21.557484,105.8728,0.6666666666666666
841,Thy-Marcinelle SA,0.0,1,1.0,1.0,0.0,50.410335,4.429693,0.6666666666666666
842,Thyssenkrupp Steel Europe AG,2500.0,1,1.0,1.0,0.0,51.491649,6.733051,0.6666666666666666
843,Tianjin Iron PLANT Co Ltd,10110.0,1,1.0,1.0,0.0,36.58967,113.745792,0.6666666666666666
844,Tianjin Iron and Steel Group Co Ltd,8860.0,1,1.0,1.0,0.0,39.031083,117.499246,0.6666666666666666
845,Tianjin Metallurgy Group Zhasan Steel Co Ltd,0.0,1,1.0,1.0,0.0,38.825269,117.08849,0.6666666666666666
846,Tianjin Pipe Corp,1032.0,1,1.0,1.0,0.0,39.034002,117.486798,0.6666666666666666
847,Tianjin Rongcheng Group Tangshan Special Steel Co Ltd,0.0,1,1.0,1.0,0.0,39.551552,118.137993,0.6666666666666666
848,Tianjin Rongcheng Group Tangshan Special Steel Co Ltd; Tangshan Zhengfeng Steel Co Ltd,0.0,1,1.0,1.0,0.0,39.85271,118.181279,0.6666666666666666
849,Tianjin Tianfeng Steel Co Ltd,0.0,1,1.0,1.0,0.0,38.832642,117.102765,0.6666666666666666
850,Tianjin Tiangang UNITED SPECIAL Steel Co Ltd,5796.0,1,1.0,1.0,0.0,39.300258,117.800231,0.6666666666666666
851,Tianjin Tianzhong Giant Heavy Industry Co Ltd,0.0,1,1.0,1.0,0.0,39.501442,118.719554,0.6666666666666666
852,Tokyo Steel Manufacturing Co Ltd,0.0,1,1.0,1.0,0.0,34.909732500000004,135.435924,0.6666666666666666
853,Tonghua Iron & Steel Co Ltd,11427.0,1,1.0,1.0,0.0,41.779125,126.022349,0.6666666666666666
854,Tongling City Xuanli Special Steel Co Ltd,1757.0,1,1.0,1.0,0.0,31.062807,117.956015,0.6666666666666666
855,Tongling Fuxin Iron & Steel Co Ltd,0.0,1,1.0,1.0,0.0,30.907561,117.772866,0.6666666666666666
856,Tongshan Liguo Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,34.55486,117.327039,0.6666666666666666
857,Topy Industries Ltd,0.0,1,1.0,1.0,0.0,34.719644,137.322259,0.6666666666666666
858,Torbat Heydarieh Steel Co,0.0,1,1.0,1.0,0.0,35.594882,59.205984,0.6666666666666666
859,Toscelik Profil ve Sac Endustrisi AS,0.0,1,1.0,1.0,0.0,36.8524495,36.1619905,0.6666666666666666
860,Tosyali Ironsteel Industry Algerie SpA,4000.0,1,1.0,1.0,0.0,35.770912,-0.263031,0.6666666666666666
861,Tosyali Sulb Steel Industries Joint Company,0.0,1,1.0,1.0,0.0,32.12156,20.08413,0.6666666666666666
862,Tosyalı Holding AŞ,0.0,2,1.0,1.0,0.0,32.2805115,42.650332,0.6666666666666666
863,Triangul Metals Tebinbulak JSC,5000.0,1,1.0,1.0,0.0,41.0954103,63.98869785,0.6666666666666666
864,Tubos de Acero de Mexico SA,0.0,1,1.0,1.0,0.0,19.182499,-96.237284,0.6666666666666666
865,Tung Ho Steel Enterprise Corp,0.0,1,1.0,1.0,0.0,24.066205,120.74815000000001,0.6666666666666666
866,Tung Ho Steel Vietnam Corp Ltd,0.0,1,1.0,1.0,0.0,10.551445,107.04368,0.6666666666666666
867,Tuyen Quang Iron Steel Co Ltd,0.0,1,1.0,1.0,0.0,21.738739,105.247545,0.6666666666666666
868,UMC Metals Ltd,0.0,1,1.0,1.0,0.0,13.275832,100.969791,0.6666666666666666
869,UMK-Stal LLC,660.0,1,1.0,1.0,0.0,58.351585,63.129918499999995,0.6666666666666666
870,US Steel Košice sro,0.0,1,1.0,1.0,0.0,48.612001,21.191401,0.6666666666666666
871,United States Steel Corp,4400.0,1,1.0,1.0,0.0,39.290973199999996,-85.4806782,0.6666666666666666
872,United Steel Industries Co KSCC,0.0,1,1.0,1.0,0.0,28.989306,48.128118,0.6666666666666666
873,Unitex Steel Mills Ltd,0.0,1,1.0,1.0,0.0,22.945182,91.512387,0.6666666666666666
874,Univers Acier,0.0,1,1.0,1.0,0.0,33.501325,-7.467363,0.6666666666666666
875,Uralskaya Stal JSC,3700.0,1,1.0,1.0,0.0,51.214781,58.353913,0.6666666666666666
876,Usinas Siderurgicas de Minas Gerais SA,10933.0,1,1.0,1.0,0.0,-21.677184500000003,-44.4602735,0.6666666666666666
877,Ussuri Capital,0.0,1,1.0,1.0,0.0,44.133338,28.64001,0.6666666666666666
878,Uttam Galva Ferous Ltd,15272.0,1,1.0,1.0,0.0,15.184613,76.824905,0.6666666666666666
879,Uzbekskiy Metallurgicheskiy Kombinat JSC,0.0,1,1.0,1.0,0.0,40.233432,69.290873,0.6666666666666666
880,VAS Steel An Hung Tuong LLC,0.0,1,1.0,1.0,0.0,11.054204,106.615962,0.6666666666666666
881,VAS Steel Tue Minh JSC,0.0,1,1.0,1.0,0.0,11.113343,106.831064,0.6666666666666666
882,VNSTEEL Southern Steel Co Ltd,0.0,1,1.0,1.0,0.0,10.576597,107.028995,0.6666666666666666
883,Vale SA,0.0,1,1.0,1.0,0.0,-5.408654,-49.103539,0.6666666666666666
884,Vallourec Soluções Tubulares do Brasil SA,0.0,1,1.0,1.0,0.0,-20.582683,-43.971555,0.6666666666666666
885,Vallourec Star LP,0.0,1,1.0,1.0,0.0,41.125495,-80.683382,0.6666666666666666
886,Van Company for Industrial Investment and General Trading,0.0,1,1.0,1.0,0.0,36.09176,43.97415,0.6666666666666666
887,Van Merksteijn International BV,0.0,1,1.0,1.0,0.0,53.440581,6.844773,0.6666666666666666
888,Vardhman Special Steels Limited,0.0,1,1.0,1.0,0.0,30.890103,75.908673,0.6666666666666666
889,Vedanta Iron and Steel Ltd,1322.0,1,1.0,1.0,0.0,15.526866,73.986671,0.6666666666666666
890,Viet Nhat Advanced Steel JSC,0.0,1,1.0,1.0,0.0,20.90553,106.628701,0.6666666666666666
891,Vietnam - Italy Steel JSC,0.0,1,1.0,1.0,0.0,20.946428,106.025454,0.6666666666666666
892,Vina Kyoei Steel Ltd Co,0.0,1,1.0,1.0,0.0,10.601423,107.040679,0.6666666666666666
893,Vina One Steel Manufacturing Corp,0.0,1,1.0,1.0,0.0,10.636835,106.517595,0.6666666666666666
894,Vina Roma Quang Tri Steel JSC,0.0,1,1.0,1.0,0.0,16.756559,107.329547,0.6666666666666666
895,Voestalpine Stahl Donawitz GmbH,1700.0,1,1.0,1.0,0.0,47.380455,15.065182,0.6666666666666666
896,Voestalpine Stahl GmbH,0.0,1,1.0,1.0,1.0,48.274023,14.33434,1.0
897,Volzhskiy Trubnyi Zavod JSC,0.0,1,1.0,1.0,0.0,48.804332,44.79408,0.6666666666666666
898,Vulcan Green Steel LLC,0.0,1,1.0,1.0,0.0,9.082,8.6753,0.6666666666666666
899,Vyksunskiy Metallurgicheskiy Zavod AO,0.0,1,1.0,1.0,0.0,55.382815,42.188954,0.6666666666666666
900,WISCO Group Kunming Steel Co Ltd,0.0,1,1.0,1.0,0.0,24.950474,102.372738,0.6666666666666666
901,WISCO Group Xiangyang Heavy Equipment MATERIALS Co Ltd,0.0,1,1.0,1.0,0.0,32.10704,112.235621,0.6666666666666666
902,Weglokoks Stal SP zoo,0.0,1,1.0,1.0,0.0,50.289858,18.874414,0.6666666666666666
903,Weifang SPECIAL Steel Group Co Ltd,0.0,1,1.0,1.0,0.0,36.644469,119.238427,0.6666666666666666
904,Welspun Corp Ltd,6650.0,1,1.0,1.0,0.0,23.112781,70.0866885,0.6666666666666666
905,West Alborz Steel Co,3950.0,1,1.0,1.0,0.0,36.119574,49.306253,0.6666666666666666
906,Wu'an Yongcheng Zhuye Co Ltd,0.0,1,1.0,1.0,0.0,36.660278,113.993995,0.6666666666666666
907,Wuan Mingfang Iron & Steel Co Ltd,0.0,1,1.0,1.0,0.0,36.710754,114.207855,0.6666666666666666
908,Wuan Yuhua Steel Co Ltd,0.0,1,1.0,1.0,0.0,36.731752,114.098377,0.6666666666666666
909,Wugang Zhongjia Iron & Steel Co Ltd,0.0,1,1.0,1.0,0.0,33.29175,113.458011,0.6666666666666666
910,Wuhai Baogang Wanteng Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,39.855971,106.886647,0.6666666666666666
911,Wuhan Iron and Steel Co Ltd,0.0,2,1.0,1.0,0.0,11.440328000000001,113.3906925,0.6666666666666666
912,Wuhan Shunle Stainless Steel Co Ltd,0.0,1,1.0,1.0,0.0,30.394434,114.257701,0.6666666666666666
913,Wuhu Fuxin Iron & Steel Co Ltd,0.0,1,1.0,1.0,0.0,31.194505,118.067833,0.6666666666666666
914,Wuhu Xinxing Ductile Iron Pipes Co Ltd,7480.0,1,1.0,1.0,0.0,31.229893,118.150867,0.6666666666666666
915,Wulanhot Iron & Steel Co Ltd,0.0,1,1.0,1.0,0.0,46.055685,122.063282,0.6666666666666666
916,Wuxi Xinsanzhou Special Steel Co Ltd,0.0,1,1.0,1.0,0.0,31.681005,120.251785,0.6666666666666666
917,Wuyang Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,33.287536,113.474328,0.6666666666666666
918,Wuzhou Yongda Special Steel Co Ltd,0.0,1,1.0,1.0,0.0,23.520307,111.229981,0.6666666666666666
919,Wuzhou Yongda Steel Works Co Ltd,0.0,1,1.0,1.0,0.0,23.524465,111.2402,0.6666666666666666
920,Xiangfen County XinJinShan Special Steel Co Ltd,0.0,1,1.0,1.0,0.0,35.934831,111.49707,0.6666666666666666
921,Xiangfen County Xingyuan Steel Group Co Ltd,0.0,1,1.0,1.0,0.0,35.880324,111.387956,0.6666666666666666
922,Xindia Steels Ltd,5200.0,1,1.0,1.0,0.0,15.293421,76.234947,0.6666666666666666
923,Xingtai Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,37.036845,114.909232,0.6666666666666666
924,Xining Special Steel Co Ltd,800.0,1,1.0,1.0,0.0,36.66856,101.671414,0.6666666666666666
925,Xinji AOSEN Steel Group Co Ltd,0.0,1,1.0,1.0,0.0,37.752351,115.184798,0.6666666666666666
926,Xinjiang Bayi Steel Southern Xinjiang Steel Baicheng Co Ltd,0.0,1,1.0,1.0,0.0,11.56703,104.863893,0.6666666666666666
927,Xinjiang Da'an Special Steel Co Ltd,0.0,1,1.0,1.0,0.0,42.700465,93.542466,0.6666666666666666
928,Xinjiang Ka Steel Group Co,0.0,1,1.0,1.0,0.0,39.142997,76.161589,0.6666666666666666
929,Xinjiang KingTec Steel Co Ltd,0.0,1,1.0,1.0,0.0,42.674192,86.280156,0.6666666666666666
930,Xinjiang Kunyu Lron & Steel Co Ltd,2100.0,1,1.0,1.0,0.0,44.404189,84.966753,0.6666666666666666
931,Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,0.0,1,1.0,1.0,0.0,44.080866,88.417209,0.6666666666666666
932,Xinjiang Xin'an Special Steel Co Ltd,0.0,1,1.0,1.0,0.0,44.290299,86.595826,0.6666666666666666
933,Xinjiang Yili Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,43.526808,83.294323,0.6666666666666666
934,Xinxing Ductile Iron Pipes Xinjiang Co Ltd,2074.0,1,1.0,1.0,0.0,42.333321,86.302481,0.6666666666666666
935,"Xinyang Iron & Steel Co.,ltd of Angang Group",600.0,1,1.0,1.0,0.0,32.488704,114.038243,0.6666666666666666
936,Xinyu Iron & Steel Corp Ltd,0.0,1,1.0,1.0,0.0,27.786859,114.921595,0.6666666666666666
937,Xiwang METAL Science Technology Co Ltd,0.0,1,1.0,1.0,0.0,36.928208,117.694654,0.6666666666666666
938,Xuan Thien Group JSC,0.0,1,1.0,1.0,0.0,20.238415,106.1449115,0.6666666666666666
939,Xuanhua Iron and Steel Group Co Ltd,0.0,1,1.0,1.0,0.0,40.589591,115.090889,0.6666666666666666
940,Xuzhou Baofeng Special Steel Co Ltd,0.0,1,1.0,1.0,0.0,34.364872,117.322633,0.6666666666666666
941,Xuzhou Jinhong Iron and Steel Group Co Ltd,0.0,1,1.0,1.0,0.0,34.500122,116.908897,0.6666666666666666
942,Xuzhou TaiFa Special Steel Technology Co Ltd,1200.0,1,1.0,1.0,0.0,34.448514,117.271876,0.6666666666666666
943,YK Steel Corp,0.0,1,1.0,1.0,0.0,36.0009625,127.81632,0.6666666666666666
944,Yamato Steel Co Ltd,0.0,1,1.0,1.0,0.0,34.783319,134.604616,0.6666666666666666
945,Yancheng Lianxin Steel Co Ltd,0.0,1,1.0,1.0,0.0,33.211332,120.774892,0.6666666666666666
946,Yangchun New Iron & Steel Co Ltd,0.0,1,1.0,1.0,0.0,22.084904,111.642187,0.6666666666666666
947,Yangzhou Hengrun Ocean Heavy Industry Co Ltd,0.0,1,1.0,1.0,0.0,32.249602,119.620438,0.6666666666666666
948,Yangzhou Qinyou Special Metal Materials Co Ltd,0.0,1,1.0,1.0,0.0,32.838703,119.425236,0.6666666666666666
949,Yantai Walsin Stainless Steel Co Ltd,0.0,1,1.0,1.0,0.0,37.548627,121.277488,0.6666666666666666
950,Yazdani Steel and Power Ltd,0.0,1,1.0,1.0,0.0,20.928285,86.036604,0.6666666666666666
